base name:
fluent-log-fluent_controller__fluentbit__proof__liveness__resource_match.4.smt2

query path:
dbg/fluent-log-fluent_controller__fluentbit__proof__liveness__resource_match.4.smt2/orig.smt2

trace path:
dbg/fluent-log-fluent_controller__fluentbit__proof__liveness__resource_match.4.smt2/traces/shuffle.10946823814632310072

10127 unknown

verus procedure:
Function-Def fluent_controller::fluent_controller::fluentbit::proof::liveness::resource_match::lemma_resource_state_matches_at_after_update_resource_step
controller_examples/fluent_controller/fluentbit/proof/liveness/resource_match.rs:713

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
mariposa_qid_162                                                                     267     6     6     6     6
internal_fluent_controller__external_api__spec__EmptyTypeView_unbox_axiom_d...       263     0     3     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...       258     2     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_ms...       255     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_ms...       255     2     2     1     2
internal_fluent_controller__kubernetes_api_objects__error__APIError_unbox_a...       244     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__APIRe...       240     4     4     3     3
internal_fluent_controller!temporal_logic.defs.impl&__1.implies.?_definitio...       236     1     1     1     1
internal_fluent_controller!temporal_logic.defs.impl&__1.implies.?_pre_post_...       236     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__cluster__Cluster_unbo...       234     5     5     4     4
internal_vstd!set.impl&__0.remove.?_pre_post_definition                              233     0     0     0     0
user_vstd__set__axiom_set_remove_insert_71                                           233     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...       233     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.common.ObjectRef./Ob...       232     0     0     0     0
user_vstd__seq__axiom_seq_empty_38                                                   232     3     3     3     3
internal_fluent_controller!temporal_logic.defs.valid.?_definition                    232
- [root]                                                                             232     2     2     2     2
- user_fluent_controller__temporal_logic__defs__valid_125                              0     0     0     0     0
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...       232     9    10    10    10
mariposa_qid_187                                                                     232     2     4     2     2
internal_fluent_controller!kubernetes_cluster.spec.network.types.NetworkSta...       228     2     2     2     2
mariposa_qid_117                                                                     226     2     2     3     2
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...       226     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.daemo...       225     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.maker.Maker....       225     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.daemo...       225     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.daemo...       225     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.maker.Maker....       225     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.trusted.maker.Maker....       225     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.maker.Maker....       225     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.daemo...       225     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.liveness_the...       225     2     2     2     2
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role_...       223     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role_...       223     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role_...       223     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role_...       223     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__APIRe...       221     3     2     3     3
internal_fluent_controller__kubernetes_api_objects__spec__api_method__APIRe...       217     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...       216     2     2     2     2
user_vstd__map__axiom_map_remove_different_9                                         216     3     3     3     3
internal_fluent_controller!fluent_controller.fluentbit.trusted.maker.Maker....       215     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.trusted.maker.Maker....       215     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...       209     0     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       209     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...       209     1     1     1     1
internal_fluent_controller!reconciler.spec.io.RequestView./KRequest/0_invar...       208     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...       208     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...       208     0     0     0     0
internal_fluent_controller!reconciler.spec.io.RequestView./ExternalRequest/...       206     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.api_server.types.ApiServ...       204     1     2     1     1
internal_fluent_controller!state_machine.action.ActionResult./Enabled/1_acc...       199     6     6     7     7
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...       199     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...       199     6     7     6     5
internal_fluent_controller!kubernetes_cluster.spec.message.received_msg_des...       198     2     2     3     3
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       192     0     0     0     0
internal_crate__tuple__0_unbox_axiom_definition                                      190     0     0     0     0
internal_fluent_controller!temporal_logic.defs.always.?_definition                   190     0     0     0     0
internal_vstd!set.impl&__0.insert.?_pre_post_definition                              189     0     0     0     0
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...       188     0     0     0     0
mariposa_qid_157                                                                     188     3     3     3     3
internal_vstd!set.impl&__0.new.?_pre_post_definition                                 186     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...       186     3     3     2     3
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...       185     0     0     0     0
internal_fluent_controller__reconciler__spec__io__RequestView_unbox_axiom_d...       183     0     0     0     0
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...       182     0     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.trusted.maker.Maker....       180     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.maker.Maker....       180     1     1     1     1
internal_fluent_controller!temporal_logic.defs.always.?_pre_post_definition          178     0     0     0     0
internal_vstd!seq_lib.impl&__0.to_set.?_definition                                   177     0     0     0     0
internal_vstd!seq_lib.impl&__0.to_set.?_pre_post_definition                          177     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...       175     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...       175     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       174     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...       174     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Updat...       174     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...       174     1     0     1     1
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_up...       174     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...       174     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       174     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_up...       174     2     2     1     2
mariposa_qid_79                                                                      172     6     6     6     4
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...       170     2     2     2     2
mariposa_qid_101                                                                     169     2     2     2     2
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....       168     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....       168     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....       168     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....       168     0     1     1     1
mariposa_qid_189                                                                     163     1     1     1     1
internal_fluent_controller__fluent_controller__fluentbit__trusted__spec_typ...       163     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.api_server.types.ApiServ...       162     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.is_upda...       161     2     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...       160     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...       160     0     0     0     0
internal_crate__tuple__0_has_type_always_definition                                  160     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__message__HostId_box_a...       159     6     6     7     7
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...       159     6     7     8     6
mariposa_qid_228                                                                     158     7    10     8     7
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...       158     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.api_server.types.ApiServ...       157     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...       157     0     0     0     0
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...       155     0     0     0     0
