base name:
zookeeper-log-zookeeper_controller__proof__liveness__resource_match.3.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__resource_match.3.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__resource_match.3.smt2/traces/shuffle.12322797778560412979

10069 unsat

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::resource_match::lemma_resource_state_matches_at_after_create_resource_step
controller_examples/zookeeper_controller/proof/liveness/resource_match.rs:599

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       199     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...       197     1     1     1     1
internal_zookeeper_controller!state_machine.state_machine.impl&__0.next_res...       196
- [root]                                                                              27     6     6     5     5
- user_zookeeper_controller__state_machine__state_machine__StateMachine__next...     169     0     0     0     0
mariposa_qid_192                                                                     193     2     2     2     2
user_vstd__multiset__axiom_multiset_sub_22                                           187     4     3     4     3
internal_zookeeper_controller__kubernetes_api_objects__spec__common__Kind_u...       183     0     0     0     0
mariposa_qid_145                                                                     181     1     1     1     1
internal_core!result.Result./Err_constructor_definition                              180     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.config_map.Config...       180     3     2     2     3
mariposa_qid_168                                                                     180     4     4     4     4
internal_zookeeper_controller!temporal_logic.defs.impl&__1.entails.?_defini...       180     3     3     3     3
mariposa_qid_182                                                                     179     5     5     4     4
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       179     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.liveness_theorem...       178     4     4     3     4
user_vstd__seq__axiom_seq_push_len_41                                                177     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...       177     1     1     1     1
user_vstd__seq__axiom_seq_empty_38                                                   177     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...       177     1     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       176     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...       176     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       176     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       176     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       176     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...       176     1     0     0     1
internal_vstd!set.impl&__0.subset_of.?_definition                                    175
- [root]                                                                             175     0     0     0     0
- user_vstd__set__impl&%0__subset_of_1                                                 0     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.admin_ser...       174     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.admin_ser...       174     1     1     1     1
mariposa_qid_190                                                                     174     2     2     2     2
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       172     0     0     0     0
internal_vstd!seq.Seq.empty.?_pre_post_definition                                    172     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       172     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.admin_ser...       171     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.admin_ser...       171     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       170     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       169     0     0     0     1
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       169     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.config_map.Config...       168     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/1_...       166     7     6     6     7
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       166     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       166     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       165     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       164     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.config_map.Config...       163     4     3     4     4
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       162     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       162     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       162     0     0     0     0
prelude_sub                                                                          160     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Cr...       159     3     3     3     3
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Cr...       159     0     0     0     0
prelude_box_unbox_nat                                                                158     0     0     0     0
prelude_unbox_int                                                                    158     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...       158     0     0     0     0
prelude_has_type_nat                                                                 158     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       156     0     0     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       156     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       155     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       155     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       155     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       154     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       154     1     1     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       153     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...       153     2     0     1     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.RestIdAllocat...       153     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.network.types.Network...       153     5     6     5     5
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...       153     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.client_se...       152     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.client_se...       152     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.client_se...       152     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.client_se...       152     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       151     6     7     6     6
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       147     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.client.types.ClientAc...       147     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.config_map.Config...       145     1     0     0     0
mariposa_qid_283                                                                     144     3     3     3     3
internal_zookeeper_controller!zookeeper_controller.model.resource.headless_...       144     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       144     3     3     3     2
internal_zookeeper_controller!zookeeper_controller.model.resource.headless_...       144     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       143     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       143     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       143     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...       143     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       143     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       143     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       143     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       143     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       143     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       143     1     1     1     1
internal_zookeeper_controller!vstd_ext.string_view.bool_to_string_view.?_pr...       143     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.config_map.make_...       143     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.config_map.make_...       143     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...       143     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       143     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       142     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       142     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       142     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       141     2     3     3     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       141     0     0     0     0
mariposa_qid_270                                                                     138
- [root]                                                                              78     2     2     4     3
- user_zookeeper_controller__zookeeper_controller__proof__predicate__at_after...      60     1     1     1     3
mariposa_qid_107                                                                     138     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.crea...       137     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.crea...       137     2     2     2     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       136     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...       135     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       135     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.builtin_controllers.t...       133     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.builtin_controllers.t...       132     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       131     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       129     0     0     0     0
internal_crate__tuple__0_unbox_axiom_definition                                      128     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       128     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...       127     0     1     0     1
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       127     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       126     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       126     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       126     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       126     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       126     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__resource__Empt...       125     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       125     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...       125     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       124     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       123     0     0     0     0
prelude_has_type_strslice                                                            123     0     0     0     0
mariposa_qid_260                                                                     122     5     5     6     5
prelude_box_unbox_strslice                                                           122     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       122     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       119     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...       118     0     1     1     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...       118     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       118     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...       118     3     3     3     3
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       118     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       118     1     1     1     1
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       117     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       117     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__MessageOp...       115     8     8     8     8
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...       114     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...       112     0     0     0     0
mariposa_qid_133                                                                     111     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       111     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__service__Servi...       111     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...       111     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__3....       110     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...       110     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__3....       110     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       109     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       109     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServicePo...       109     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       109     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__2....       109     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__2....       109     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__cluster_state_mach...       108     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       108     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       108     0     0     0     0
internal_crate__tuple__0_has_type_always_definition                                  105     1     0     0     0
mariposa_qid_134                                                                     105     3     2     2     2
mariposa_qid_197                                                                     105     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       104     2     2     2     2
internal_zookeeper_controller__kubernetes_cluster__spec__message__HostId_bo...       104     7     6     7     7
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       104     2     2     2     2
internal_ens__zookeeper_controller!temporal_logic.rules.implies_preserved_b...       103     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__client__types__Cli...       103     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.get_...       102     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.get_...       102     0     2     2     3
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...       102     3     3     3     3
mariposa_qid_147                                                                     101     1     1     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       101     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.builtin_controllers.t...       101     1     1     1     1
internal_tuple__3./tuple__3/2_accessor_definition                                    100     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       100     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__client__types__Cli...       100     1     1     1     1
internal_tuple__3./tuple__3/1_accessor_definition                                    100     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        99     2     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.resp...        99     3     2     2     2
mariposa_qid_196                                                                      99     1     1     1     1
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...        98     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        98     0     0     0     0
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...        98     0     0     0     0
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...        97     0     0     0     0
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...        97     1     1     1     1
mariposa_qid_198                                                                      96     1     1     1     1
internal_vstd!set.impl&__0.new.?_pre_post_definition                                  95     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.proof.predicate.at_zk_st...        95     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.proof.predicate.at_zk_st...        95     0     0     0     0
internal_ens__zookeeper_controller!temporal_logic.rules.valid_implies_trans...        95     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.reconciler.reconci...        95     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.reconciler.reconci...        94     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        94     0     0     0     0
user_vstd__multiset__axiom_multiset_add_21                                            92     7     7     7     8
user_vstd__map__axiom_map_insert_same_6                                               92     2     2     2     3
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...        91     0     0     0     0
internal_zookeeper_controller!reconciler.spec.io.RequestView./KRequest_cons...        90     0     0     0     0
user_vstd__map__axiom_map_insert_domain_5                                             90    10     8     8     8
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...        89     0     0     0     1
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        89     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...        88     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        88     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.proof.controller_runtime.i...        88     7     7     5     6
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...        88     1     0     0     1
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        87     1     0     0     0
mariposa_qid_284                                                                      87     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...        87     6     6     3     6
internal_zookeeper_controller!reconciler.spec.resource_builder.ResourceBuil...        86     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        86     1     0     0     1
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...        86     1     0     0     1
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Volume...        85     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...        85     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...        83     3     3     3     4
internal_zookeeper_controller!zookeeper_controller.model.resource.client_se...        83     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...        83     2     2     2     2
internal_zookeeper_controller!zookeeper_controller.model.resource.client_se...        83     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIRes...        82     1     1     2     1
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        81     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Volume...        81     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Create...        80     0     0     0     0
internal_ens__zookeeper_controller!kubernetes_api_objects.spec.resource.Res...        80
- [root]                                                                              11     3     3     3     3
- user_zookeeper_controller__kubernetes_api_objects__spec__resource__Resource...      69     5     5     5     5
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...        79     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...        79     3     3     3     4
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...        78     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.is_c...        78     3     2     2     2
internal_zookeeper_controller__kubernetes_api_objects__spec__stateful_set__...        78     8     8     7     7
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...        77     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        77     1     1     1     1
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...        77     4     4     4     6
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...        77     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...        77     4     4     4     6
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        76     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        74     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...        73     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...        71     2     2     2     2
internal_vstd!seq_lib.impl&__0.to_set.?_pre_post_definition                           70     0     0     0     0
mariposa_qid_151                                                                      70     2     2     2     2
internal_vstd!seq_lib.impl&__0.to_set.?_definition                                    70     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__step__ActionK...        68     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        67     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...        67     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.impl&__1.leads_to.?_pre_p...        67     0     0     0     0
internal_vstd!map.impl&__0.remove.?_pre_post_definition                               67     2     2     2     2
internal_zookeeper_controller!temporal_logic.defs.impl&__1.leads_to.?_defin...        67     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.step.ZookeeperRe...        66     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        65     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        65     3     3     3     3
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.vo...        65     0     0     0     0
mariposa_qid_194                                                                      64     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...        63     4     5     6     4
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        63     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...        63     1     0     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        62     0     0     0     0
mariposa_qid_214                                                                      62
- [root]                                                                              62     1     1     1     1
- user_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster__next...       0     0     0     0     0
mariposa_qid_170                                                                      62     1     1     1     1
mariposa_qid_180                                                                      62     1     1     1     1
mariposa_qid_226                                                                      62     1     1     1     1
mariposa_qid_227                                                                      62     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.common.ObjectRef....        61     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.common.ObjectRef....        61     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.lift_state.?_definition             60    10    10    10    10
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        60     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        60     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.common.ObjectRef....        58     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.step.ZookeeperRe...        57     0     0     0     0
internal_zookeeper_controller!reconciler.spec.resource_builder.ResourceBuil...        57     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.reconciler.reconci...        57     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIRes...        57     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...        57     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.reconciler.reconci...        57     0     0     0     0
user_zookeeper_controller__zookeeper_controller__proof__liveness__resource_...        57     2     2     2     2
internal_zookeeper_controller!reconciler.spec.resource_builder.ResourceBuil...        57     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...        56     7     7     7     7
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        56     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...        55     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        55     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        55     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        55     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        54     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        54     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...        54     5     5     6     6
internal_zookeeper_controller!temporal_logic.defs.lift_state.?_pre_post_def...        53     1     1     1     1
user_vstd__map__axiom_map_remove_different_9                                          52     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        52     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        52     0     0     0     0
mariposa_qid_193                                                                      51     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.ConfigMapV...        51     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Config...        51     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        51     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.zookeeper_api_sp...        51     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        51     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        51     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Config...        51     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        51     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...        51     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.empty_st...        50     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__resource__Empt...        50     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...        49     2     2     2     2
mariposa_qid_201                                                                      49     2     2     1     2
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        49     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        49     0     0     0     0
mariposa_qid_166                                                                      49     1     1     1     1
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.vo...        49     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        49     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.proof.predicate.at_zk_st...        49     0     0     0     0
mariposa_qid_172                                                                      49     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        49     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.proof.predicate.at_zk_st...        49     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        49     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        49     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...        49     0     0     0     0
mariposa_qid_202                                                                      48     1     1     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        47     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.builtin_controllers.t...        46     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...        46     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...        46     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...        46     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...        46     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        44     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        44     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...        43     3     3     3     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        43     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        43     0     0     0     0
