base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.3.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.3.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.3.smt2/traces/reseed.4879072961540107419

10214 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_stateful_set_state_matches_at_after_update_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:387

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       370     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       370     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/0_...       365     1     0     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__pod_template_s...       360     0     0     0     0
internal_zookeeper_controller!vstd_ext.string_view.int_to_string_view.?_pre...       352     0     0     0     0
internal_vstd__set__Set<zookeeper_controller!kubernetes_api_objects.spec.co...       348     0     2     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.ow...       346     4     2     4     4
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...       343     0     0     0     0
internal_vstd__set__Set<zookeeper_controller!kubernetes_api_objects.spec.co...       343     0     0     0     0
internal_vstd!multiset.impl&__0.add.?_pre_post_definition                            342     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       335     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       333     5     5     5     5
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       332     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       330     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       330     2     2     2     2
internal_vstd!set.impl&__0.remove.?_pre_post_definition                              328     0     0     0     0
user_vstd__set__axiom_set_remove_insert_71                                           328     0     0     0     0
internal_zookeeper_controller__state_machine__action__ActionResult_unbox_ax...       326     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       319     1     1     1     1
internal_zookeeper_controller!state_machine.action.impl&__0.forward.?_defin...       314    14    12    14    13
internal_zookeeper_controller!state_machine.action.impl&__0.forward.?_pre_p...       314     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       313     0     0     0     0
internal_vstd!multiset.impl&__0.contains.?_definition                                313     3     3     3     3
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       313     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster_b...       308     9     9     9    10
internal_vstd!multiset.impl&__0.singleton.?_pre_post_definition                      307     5     7     5     5
user_vstd__multiset__axiom_multiset_singleton_19                                     307     1     1     1     1
mariposa_qid_189                                                                     302    18    13    18    17
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       300     1     1     1     1
mariposa_qid_115                                                                     299     7     7     7     9
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       293     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       293     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__HostId_bo...       291     5     5     5     4
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       288     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__error__APIError_has_...       279     0     0     0     0
prelude_nat_clip                                                                     277     8     9     8     8
internal_zookeeper_controller__kubernetes_cluster__spec__network__types__Ne...       273     0     0     0     0
internal_vstd!seq.Seq.push.?_pre_post_definition                                     267     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       262     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       261     3     3     3     3
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__AP...       259     1     1     1     1
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.ow...       253     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       249     1     1     1     1
internal_zookeeper_controller!state_machine.state_machine.impl&__1.next_res...       247     8     7     8     8
internal_zookeeper_controller!state_machine.state_machine.impl&__1.next_res...       247     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       246     5     9     5     5
internal_zookeeper_controller__kubernetes_cluster__spec__message__RestIdAll...       243     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.network.types.Network...       242     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__error__APIError_box_...       238     0     0     0     0
mariposa_qid_142                                                                     235     7     7     7     7
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       230     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       230     0     1     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...       229     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...       229     0     0     0     0
mariposa_qid_143                                                                     227     6     6     6     6
