base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2/traces/reseed.12766411988861412929

4765 unsat

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_from_key_exists_to_receives_ok_resp_at_after_get_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:194

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       301     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       300     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       298     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       297     3     2     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       297     4     3     4     4
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       290     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       290     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__label_selector...       285     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.dynamic.DynamicOb...       284     5     5     5     5
user_vstd__multiset__axiom_multiset_singleton_19                                     281     3     3     3     3
internal_vstd!multiset.impl&__0.singleton.?_pre_post_definition                      281     5     5     5     5
internal_zookeeper_controller!state_machine.action.Action./Action_construct...       276     0     0     0     0
internal_core!result.Result./Err_constructor_definition                              274     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       256     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       256     0     0     0     0
internal_vstd!seq.Seq.empty.?_pre_post_definition                                    256     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       255     1     0     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__message__MessageCo...       255     8     7     8     6
internal_vstd__set__Set<zookeeper_controller!kubernetes_api_objects.spec.co...       252     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       252     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       249     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       247     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       246     0     0     0     0
internal_vstd__set__Set<zookeeper_controller!kubernetes_api_objects.spec.co...       240     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__error__APIError_box_...       239     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       238     0     0     0     0
internal_vstd!map.impl&__0.insert.?_pre_post_definition                              237     4     4     4     4
user_vstd__set__axiom_set_remove_different_72                                        237     3     3     3     3
internal_zookeeper_controller__state_machine__action__Action_unbox_axiom_de...       235     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       234     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       234     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       234     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       234     0     0     0     0
