base name:
mimalloc--segment__segment_span_free_coalesce_before.smt2

query path:
dbg/mimalloc--segment__segment_span_free_coalesce_before.smt2/orig.smt2

trace path:
dbg/mimalloc--segment__segment_span_free_coalesce_before.smt2/traces/rename.1772822839713140177

10136 unknown

verus procedure:
Function-Def lib::segment::segment_span_free_coalesce_before
verus-mimalloc/segment.rs:2140

traced instantiations:
QID                                                                                  T    P0    P1    P2    P3
- [root]                                                                            35     2     1     1     1
- user_lib__page_organization__PageOrg__State__data_for_unused_header_149          810     3     5     3     2
internal_lib!types.impl&__21.decommit_mask.?_definition                            829     2     2     2     2
internal_lib!types.impl&__21.commit_mask.?_definition                              829     2     2     2     2
internal_vstd!map.impl&__0.insert.?_pre_post_definition                            819    10    10    10    10
internal_lib!os_mem_util.impl&__1.mem_chunk_good.?_definition                      818     0     0     0     0
internal_lib!os_mem_util.mem_chunk_good1.?_definition                              813     0     0     0     0
internal_lib__page_organization__PageData_unbox_axiom_definition                   759    13    12    14    13
internal_lib!tokens.PageId./PageId_constructor_definition                          759     1     1     1     1
internal_lib!page_organization.PageData./PageData/offset_invariant_definiti...     749     5     5     5     5
internal_lib!types.PageLocalAccess./PageLocalAccess/inner_accessor_definiti...     745    20    23    24    21
internal_lib!page_organization.PageData./PageData/is_used_accessor_definiti...     739    16    16    18    17
internal_lib__types__PageLocalAccess_box_axiom_definition                          734     8    10    11     8
internal_lib!page_organization.PageData./PageData/page_header_kind_invarian...     730     1     1     1     1
prelude_has_type_nat                                                               723     0     0     0     0
internal_vstd__cell__PointsTo<lib!types.PageInner.>_box_axiom_definition           713     5     5     4     5
internal_lib!types.PageLocalAccess./PageLocalAccess/prev_accessor_definitio...     700    17    20    21    18
internal_lib!types.PageLocalAccess./PageLocalAccess/next_accessor_definitio...     700    18    21    22    19
internal_lib!types.PageLocalAccess./PageLocalAccess/count_accessor_definiti...     700    18    21    22    19
internal_lib__types__PageLocalAccess_has_type_always_definition                    689     2     2     2     2
internal_lib!types.page_organization_pages_match.?_definition                      687
- [root]                                                                            56     6     6     6     6
- user_lib__types__page_organization_pages_match_165                               631    12    11    10    11
internal_lib!page_organization.PageData./PageData/count_invariant_definitio...     684     7     6     7     7
internal_lib!page_organization.PageData./PageData/offset_accessor_definitio...     683    17    16    19    16
internal_lib!layout.page_header_start.?_definition                                 673     0     0     0     0
internal_vstd__cell__PointsTo<u32.>_box_axiom_definition                           669     6     2     5     6
internal_vstd__ptr__PPtr<lib!types.Page.>_box_axiom_definition                     664     3     3     3     3
user_vstd__map__axiom_map_insert_domain_77                                         658    13    15    13    13
internal_lib!tokens.SegmentId./SegmentId_constructor_definition                    658     0     0     0     0
internal_vstd!seq.Seq.len.?_pre_post_definition                                    657     0     0     0     0
prelude_has_type_uint                                                              654     0     0     0     0
internal_lib!types.PageInner./PageInner/xblock_size_accessor_definition            648     0     0     0     0
internal_tuple__4./tuple__4/0_accessor_definition                                  646    10    10    11    11
internal_lib!tokens.PageId./PageId/idx_accessor_definition                         644    12    15    13    13
internal_tuple__4./tuple__4/1_accessor_definition                                  637    14    18    18    15
internal_lib__types__PageLocalAccess_unbox_axiom_definition                        634     9    11    11     9
internal_lib!page_organization.PageData./PageData/count_accessor_definition        631    17    15    18    17
internal_tuple__4./tuple__4/2_accessor_definition                                  626     9     9     9    10
internal_crate__tuple__4_box_axiom_definition                                      625    14    16    18    15
internal_lib!types.Local./Local_constructor_definition                             622     0     0     0     0
internal_tuple__4./tuple__4/3_accessor_definition                                  622     9     9     9    10
internal_lib__types__PageInner_box_axiom_definition                                621     7     8     9     8
internal_lib!atomic_ghost_modified.AtomicUsize./AtomicUsize/atomic_inv_acce...     620     0     0     0     0
internal_lib!atomic_ghost_modified.AtomicUsize./AtomicUsize/cancellable_ins...     620     0     0     0     0
internal_lib!atomic_ghost_modified.impl&__4.well_formed.?_definition               620     0     0     0     0
