base name:
fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2

query path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2/orig.smt2

trace path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2/traces/reseed.7061097732213380854

10102 unknown

verus procedure:
Function-Def fluent_controller::fluent_controller::fluentbit_config::proof::liveness::resource_match::lemma_resource_state_matches_at_after_update_resource_step
controller_examples/fluent_controller/fluentbit_config/proof/liveness/resource_match.rs:521

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
- internal_crate__fun__1_constructor_inner_definition                                  0     0     0     0     0
internal_fluent_controller!state_machine.action.Action./Action_constructor_...       557     0     0     0     0
internal_crate__fun__1_unbox_axiom_definition                                        557     0     0     0     0
internal_fluent_controller__state_machine__action__Action_unbox_axiom_defin...       532     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...       526     0     0     0     0
prelude_add                                                                          513    11     8     9    10
internal_vstd!map.impl&__0.dom.?_pre_post_definition                                 511     3     3     3     3
internal_fluent_controller!state_machine.action.ActionResult./Enabled_const...       509     0     0     0     0
internal_fluent_controller!state_machine.action.Action./Action/precondition...       508     2     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...       501     2     3     3     2
internal_vstd!multiset.impl&__0.singleton.?_pre_post_definition                      495     5     5     4     6
user_vstd__multiset__axiom_multiset_singleton_19                                     495     1     1     1     1
internal_vstd!map.impl&__0.insert.?_pre_post_definition                              494     5     5     5     5
internal_fluent_controller__kubernetes_api_objects__spec__dynamic__DynamicO...       490    21    22    25    24
mariposa_qid_182                                                                     487
- [root]                                                                              26     1     1     1     1
- user_fluent_controller__kubernetes_cluster__spec__cluster__Cluster__every_i...     310     1     1     1     1
- user_fluent_controller__kubernetes_cluster__spec__cluster__Cluster__every_i...     151     2     2     1     2
internal_fluent_controller!state_machine.action.ActionResult./Enabled/0_acc...       486    10    12    10    11
internal_fluent_controller__kubernetes_cluster__spec__network__types__Netwo...       485    13    13    12    13
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...       464     5     3     4     4
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...       459     9     9     9    10
mariposa_qid_122                                                                     454     9     9    10     8
prelude_fuel_defaults                                                                448   130   130   128   130
internal_fluent_controller!state_machine.action.ActionResult./Enabled/0_inv...       444     0     1     0     0
internal_fluent_controller__temporal_logic__defs__TempPred_unbox_axiom_defi...       442     2     2     2     2
internal_fluent_controller!temporal_logic.defs.TempPred./TempPred_construct...       442     0     0     0     0
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.owner...       437     2     2     2     2
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...       428     3     3     3     4
internal_fluent_controller__temporal_logic__defs__TempPred_box_axiom_defini...       427    38    38    38    38
internal_fluent_controller!temporal_logic.defs.impl&__1.new.?_pre_post_defi...       423     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.new.?_definition             423    26    26    26    26
internal_fluent_controller!kubernetes_cluster.spec.external_api.types.Exter...       421     1     0     2     0
internal_fluent_controller__kubernetes_cluster__spec__message__MessageConte...       406     6     4     4     5
internal_fluent_controller__kubernetes_api_objects__spec__common__Kind_box_...       399    14    13    13    14
internal_fluent_controller__fluent_controller__fluentbit_config__trusted__s...       398     1     0     0     1
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...       394     1     1     1     1
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.owner...       390     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...       390     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...       389     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__controller__types__On...       388     1     3     2     2
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...       386     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...       386     1     1     1     1
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.owner...       384     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.dynamic.impl&__0.obj...       367     3     3     4     3
internal_fluent_controller!kubernetes_api_objects.spec.dynamic.impl&__0.obj...       367     6     6     5     6
internal_fluent_controller!state_machine.action.impl&__0.forward.?_definiti...       366    12    14    13    13
internal_fluent_controller!state_machine.action.impl&__0.forward.?_pre_post...       366     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...       366     2     2     0     0
internal_fluent_controller!kubernetes_api_objects.spec.secret.SecretView./S...       366     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__APIRe...       365     5     3     3     3
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       361     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__error__APIError_has_typ...       355     0     0     0     0
internal_vstd!set.impl&__0.remove.?_pre_post_definition                              353     0     0     0     0
user_vstd__set__axiom_set_remove_insert_71                                           353     0     0     0     0
internal_vstd!map.impl&__0.remove.?_pre_post_definition                              351     2     2     2     2
internal_fluent_controller__fluent_controller__fluentbit_config__trusted__s...       349     1     0     1     0
mariposa_qid_86                                                                      349    13    15    14    14
internal_fluent_controller!kubernetes_cluster.proof.cluster_safety.impl&__0...       347     0     0     0     0
internal_fluent_controller!kubernetes_cluster.proof.cluster_safety.impl&__0...       347     2     2     3     2
internal_fluent_controller!kubernetes_api_objects.spec.secret.SecretView./S...       345     5     4     5     5
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...       344     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__controller__types__On...       344     1     2     0     1
internal_fluent_controller__kubernetes_cluster__spec__cluster__Cluster_box_...       331    10    11    10    10
mariposa_qid_184                                                                     330     2     2     3     2
internal_fluent_controller__kubernetes_api_objects__error__APIError_box_axi...       324     0     0     0     0
internal_vstd!multiset.impl&__0.add.?_pre_post_definition                            322     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateSta...       321     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateSta...       321     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateSta...       321     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateSta...       321     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Updat...       321     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...       313     5     5     6     6
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       311     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...       310     2     2     2     2
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...       309     1     1     1     1
internal_fluent_controller!kubernetes_cluster.proof.cluster_safety.impl&__0...       309     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.api_server.types.ApiServ...       307     0     0     0     0
internal_fluent_controller!state_machine.state_machine.impl&__1.next_result...       303     0     0     0     0
internal_fluent_controller!state_machine.state_machine.impl&__1.next_result...       303     7     8     8     7
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       303     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...       298     3     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.api_server.types.ApiServ...       295     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__network__types__Netwo...       290     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...       284     4     5     5     5
