base name:
zookeeper-log-zookeeper_controller__proof__helper_invariants__proof.2.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__helper_invariants__proof.2.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__helper_invariants__proof.2.smt2/traces/reseed.1220102126068723003

10177 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::helper_invariants::proof::lemma_always_cr_objects_in_etcd_satisfy_state_validation
controller_examples/zookeeper_controller/proof/helper_invariants/proof.rs:46

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       460     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       455     1     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       442     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       441     4     4     5     3
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       441     4     4     5     3
internal_vstd!map.impl&__0.index.?_pre_post_definition                               440     4     4     4     4
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__AP...       438     0     0     0     0
internal_vstd__set__Set<zookeeper_controller!kubernetes_api_objects.spec.co...       421     0     0     0     0
internal_crate__fun__1_box_axiom_definition                                          421     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       417     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled_co...       410     0     0     0     0
user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_64                               405
- [root]                                                                             405     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_63                               0     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_62                               0     0     0     0     0
internal_vstd!seq_lib.impl&__0.filter.?_pre_post_definition                          405     0     0     0     0
internal_zookeeper_controller!state_machine.action.Action./Action_construct...       404     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       403     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__common__Object...       394     2     2     2     2
internal_zookeeper_controller__kubernetes_api_objects__spec__resource__Empt...       392     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.empty_st...       392     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Cr...       392     0     0     0     0
internal_vstd!map.impl&__0.dom.?_pre_post_definition                                 390     1     1     1     1
