base name:
zookeeper-log-zookeeper_controller__proof__liveness__resource_match.6.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__resource_match.6.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__resource_match.6.smt2/traces/reseed.11509608877003423912

10137 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::resource_match::lemma_from_after_get_resource_step_to_after_update_resource_step
controller_examples/zookeeper_controller/proof/liveness/resource_match.rs:863

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.GetReq...       236     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster_b...       228    14    12    13    13
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceVi...       227     4     4     4     5
internal_vstd__set__Set<zookeeper_controller!kubernetes_api_objects.spec.co...       227     0     0     0     0
internal_zookeeper_controller!reconciler.spec.resource_builder.ResourceBuil...       226     1     0     0     1
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__3....       225    10    10    10    10
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__3....       225     0     5     5     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       224     7     8     9     5
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       215     0     0     0     0
mariposa_qid_133                                                                     215     2     2     3     2
internal_zookeeper_controller!temporal_logic.defs.impl&__1.and.?_pre_post_d...       215     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.impl&__1.and.?_definition          215    11    11    11    11
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       215     0     0     0     0
mariposa_qid_138                                                                     211     3     3     4     2
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       210     3     3     2     3
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       209     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       208     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       208     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       206     6     5     6     6
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       203     1     0     0     1
internal_zookeeper_controller__reconciler__spec__io__RequestView_unbox_axio...       197     0     0     0     0
mariposa_qid_189                                                                     196
- [root]                                                                              55     4     3     4     5
- mariposa_qid_188                                                                     0     0     0     0     0
- user_zookeeper_controller__state_machine__state_machine__StateMachine__next...     141     4     3     5     5
mariposa_qid_221                                                                     195
- [root]                                                                              38     1     1     1     1
- user_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster__pend...     157     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__service__Servi...       193     0     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceSp...       193     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...       192     5     5     6     5
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       191     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       190     2     3     1     3
internal_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster_u...       189     5     5     5     5
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceVi...       188     9     9     9    11
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       185     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__error__APIError_unbo...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.RestIdAllocat...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       179     0     0     0     0
prelude_box_unbox_nat                                                                175     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.config_map.Config...       175     7     3     7     7
internal_zookeeper_controller!kubernetes_api_objects.spec.common.ObjectRef....       175     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...       175     4     2     3     3
prelude_has_type_nat                                                                 175     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       175     1     2     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       175     0     0     0     0
prelude_unbox_int                                                                    175     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       174     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.network.types.Network...       174     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       174     0     0     0     0
internal_vstd!multiset.impl&__0.add.?_pre_post_definition                            172     0     0     0     0
mariposa_qid_73                                                                      171     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       167     7     4     7     7
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       167     7     4     7     7
internal_zookeeper_controller!state_machine.state_machine.impl&__0.next_res...       162
- [root]                                                                              36     5     6     6     5
- user_zookeeper_controller__state_machine__state_machine__StateMachine__next...     126     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.impl&__1.implies.?_defini...       161     1     1     1     1
internal_zookeeper_controller!temporal_logic.defs.impl&__1.implies.?_pre_po...       161     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       161     2     2     2     2
user_vstd__map__axiom_map_insert_different_7                                         158     7     7     7     7
internal_zookeeper_controller__kubernetes_api_objects__spec__service__Servi...       157     0     3     3     3
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       157     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...       155     3     3     5     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.resp...       153     5     5     9     6
internal_zookeeper_controller!temporal_logic.defs.valid.?_definition                 152
- [root]                                                                             152     1     1     1     1
- user_zookeeper_controller__temporal_logic__defs__valid_126                           0     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       151     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...       151     3     2     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServiceVi...       149     0     2     2     2
internal_zookeeper_controller!reconciler.spec.io.RequestView./KRequest_cons...       148     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       148     1     1     1     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       146     0     0     0     0
mariposa_qid_158                                                                     146     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.received_msg_...       144     2     3     2     3
user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_63                               143
- [root]                                                                             143     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_61                               0     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_62                               0     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__step__Zookeep...       143     5     5     5     5
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       143     1     1     1     1
internal_zookeeper_controller!temporal_logic.defs.always.?_definition                143     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       143     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.reconciler.reconci...       142     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.reconciler.reconci...       142     4     4     4     4
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...       141     0     0     0     0
internal_vstd!seq_lib.impl&__0.filter.?_pre_post_definition                          141     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       141     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       139     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       138     0     0     0     0
