base name:
zookeeper-log-zookeeper_controller__proof__liveness__resource_match.7.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__resource_match.7.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__resource_match.7.smt2/traces/rename.12500295248286012155

10201 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::resource_match::lemma_resource_state_matches_at_after_update_resource_step
controller_examples/zookeeper_controller/proof/liveness/resource_match.rs:768

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!state_machine.action.impl&__0.forward.?_pre_p...       207     1     1     1     1
internal_zookeeper_controller!state_machine.action.impl&__0.forward.?_defin...       207    13    12    12    12
internal_zookeeper_controller!zookeeper_controller.model.resource.headless_...       206     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.headless_...       206     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       206     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     1     1     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.config_ma...       205     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.common.ma...       204     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       204     0     0     0     0
mariposa_qid_73                                                                      204     4     4     3     5
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       204     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.common.ma...       203     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.common.ma...       203     5     4     3     4
internal_zookeeper_controller!zookeeper_controller.model.resource.common.ma...       202     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.common.ma...       202     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.common.ma...       202     0     0     0     0
internal_vstd!map.impl&__0.empty.?_pre_post_definition                               202     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.common.ma...       202     0     0     0     0
internal_vstd!map_lib.impl&__0.union_prefer_right.?_definition                       200     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       200     0     0     0     0
internal_vstd!set.impl&__0.mk_map.?_pre_post_definition                              200     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       200     0     0     0     0
internal_vstd!map.impl&__0.new.?_pre_post_definition                                 200     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       200     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       200     0     0     0     0
internal_vstd!map_lib.impl&__0.union_prefer_right.?_pre_post_definition              200     0     0     0     0
internal_vstd!map.impl&__0.new.?_definition                                          200     0     0     0     0
prelude_nat_clip                                                                     199     9     8     8    10
user_vstd__set__axiom_set_insert_different_69                                        198     5     5     5     5
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       198     3     4     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.RestIdAllocat...       197     0     0     0     0
user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_63                               196
- [root]                                                                             196     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_62                               0     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_61                               0     0     0     0     0
mariposa_qid_187                                                                     196    16    16    16    16
internal_vstd!seq.Seq.empty.?_pre_post_definition                                    195     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__resource__Empt...       193     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__3....       193     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__3....       193     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Ge...       192     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...       191     0     0     0     0
internal_vstd!seq_lib.impl&__0.filter.?_pre_post_definition                          190     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__2....       189     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.headless_...       189     2     2     1     3
internal_zookeeper_controller!zookeeper_controller.model.resource.headless_...       189     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.service.impl&__2....       189     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.service.ServicePo...       189     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...       188     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       187     9    10     9     8
internal_zookeeper_controller__kubernetes_cluster__spec__network__types__Ne...       186    11    12    12    12
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       185     4     6     3     4
user_vstd__map__axiom_map_empty_4                                                    181     0     0     0     0
internal_zookeeper_controller__reconciler__spec__io__RequestView_box_axiom_...       181     1     1     1     1
internal_vstd!map.impl&__0.remove.?_pre_post_definition                              180     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       180     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       180     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__resource__Empt...       178     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...       176     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       176     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...       176     0     0     0     0
user_vstd__seq__axiom_seq_empty_38                                                   175     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       175     0     0     0     0
internal_vstd!set.impl&__0.remove.?_pre_post_definition                              173     0     0     0     0
user_vstd__set__axiom_set_remove_insert_71                                           173     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       171     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       171     3     1     3     1
internal_zookeeper_controller!temporal_logic.defs.impl&__1.implies.?_pre_po...       171     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.impl&__1.implies.?_defini...       171     1     1     1     1
internal_zookeeper_controller!temporal_logic.defs.valid.?_definition                 170
- [root]                                                                             170     2     2     2     2
- user_zookeeper_controller__temporal_logic__defs__valid_126                           0     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       166     0     0     0     0
internal_zookeeper_controller__reconciler__spec__io__ResponseView_box_axiom...       166     0     0     0     0
mariposa_qid_260                                                                     165     7     8     8     7
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       160     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...       160     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__AP...       160     3     3     4     3
internal_zookeeper_controller__kubernetes_cluster__spec__message__RestIdAll...       160     1     1     1     1
mariposa_qid_89                                                                      160     1     2     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...       157     0     0     0     0
mariposa_qid_273                                                                     156    27    33    33    33
internal_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster_u...       154     4     4     4     4
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       154     1     0     0     1
internal_zookeeper_controller!reconciler.spec.io.RequestView./KRequest_cons...       153     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.always.?_definition                152     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       152     3     3     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       152     0     0     0     0
internal_core!result.Result./Err/0_invariant_definition                              151     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       150     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.impl&__1.next_res...       150     7     7     7     7
internal_zookeeper_controller!state_machine.state_machine.impl&__1.next_res...       150     0     0     1     0
internal_zookeeper_controller!zookeeper_controller.trusted.zookeeper_api_sp...       147     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       147     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...       147     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       147     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       145     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__zookeeper_api...       144     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.zookeeper_api_sp...       144     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.zookeeper_api_sp...       144     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__step__ZKAPIEr...       144     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__step__ZKAPIEr...       144     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__step__ZKAPIEr...       144     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       142     3     3     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.network.types.Network...       141     2     2     2     2
user_vstd__map__axiom_map_remove_different_9                                         139     3     3     3     3
internal_zookeeper_controller!temporal_logic.defs.always.?_pre_post_definit...       139     0     0     0     0
mariposa_qid_191                                                                     137     5     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.is_d...       136     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__message__HostId_bo...       134     7     6     6     7
internal_zookeeper_controller!temporal_logic.defs.impl&__1.entails.?_defini...       133     3     3     3     3
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       132     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...       132     0     0     0     0
mariposa_qid_142                                                                     131     6     6     6     7
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       129    10     9     9    10
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       128     0     0     0     0
internal_vstd!multiset.impl&__0.contains.?_definition                                126     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...       125     1     0     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...       125     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...       125     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...       125     0     0     0     0
mariposa_qid_114                                                                     123     8     7     6     6
internal_zookeeper_controller!kubernetes_cluster.spec.client.types.ClientAc...       123     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       119     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...       117     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       116     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       112     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Cr...       110     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       109     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/1_...       106     7     6     6     6
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.get_...       106     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       106     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.get_...       106     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...       105     1     1     2     1
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...       104     0     0     0     0
user_vstd__set__axiom_set_remove_different_72                                        102     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       100     0     0     0     0
internal_vstd!multiset.impl&__0.add.?_pre_post_definition                            100     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__step__Zookeep...        99     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.common.ObjectRef....        98     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__cluster_state_mach...        92     2     2     2     2
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...        92     2     2     1     2
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...        91     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        90     0     0     0     0
prelude_has_type_strslice                                                             89     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.is_u...        88     1     1     1     1
internal_vstd!set.impl&__0.subset_of.?_definition                                     88
- [root]                                                                              88     0     0     0     0
- user_vstd__set__impl&%0__subset_of_1                                                 0     0     0     0     0
prelude_box_unbox_strslice                                                            88     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.empty_st...        87     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...        87     2     2     2     2
internal_crate__tuple__0_unbox_axiom_definition                                       87     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...        86     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...        85     0     0     0     0
mariposa_qid_189                                                                      85
- [root]                                                                              64     2     2     2     3
- user_zookeeper_controller__state_machine__state_machine__StateMachine__next...      21     2     2     2     3
- mariposa_qid_188                                                                     0     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Ge...        85     6     5     6     6
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...        85     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.builtin_controllers.t...        84     1     1     1     1
internal_crate__tuple__0_has_type_always_definition                                   83     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...        82     0     0     0     0
mariposa_qid_190                                                                      82     2     2     2     2
mariposa_qid_111                                                                      81     2     2     3     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        80     0     0     0     0
internal_zookeeper_controller!reconciler.spec.resource_builder.ResourceBuil...        80     2     2     1     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        80     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        79     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        79     1     1     1     1
mariposa_qid_283                                                                      79     3     3     3     3
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        77     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        76     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        76     0     0     0     0
mariposa_qid_158                                                                      75     3     3     2     3
internal_zookeeper_controller!kubernetes_cluster.spec.builtin_controllers.t...        75     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.is_u...        74     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        72     2     2     3     2
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...        71     4     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...        71     4     5     5     4
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        71     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.network.types.Network...        71     3     4     4     3
prelude_as_type                                                                       69     3     4     3     4
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...        68     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...        68     1     1     0     0
internal_ens__zookeeper_controller!temporal_logic.rules.always_and_equality...        67    12    12    12    12
internal_ens__zookeeper_controller!temporal_logic.rules.entails_and_temp._d...        67    12    12    12    12
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        66     0     0     0     0
mariposa_qid_143                                                                      66     6     6     6     6
prelude_has_type_nat                                                                  66     0     0     0     0
prelude_box_unbox_nat                                                                 66     0     0     0     0
prelude_unbox_int                                                                     66     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.GetReq...        65     1     1     1     1
mariposa_qid_174                                                                      65
- [root]                                                                              26     2     2     2     2
- user_zookeeper_controller__zookeeper_controller__proof__helper_invariants__...      39     3     3     2     3
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        65     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...        65     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        65     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        65     2     1     3     1
mariposa_qid_98                                                                       65     2     1     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        65     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        65     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.impl&__0.next_res...        65
- [root]                                                                              30     6     5     5     5
- user_zookeeper_controller__state_machine__state_machine__StateMachine__next...      35     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...        64     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        64     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...        64     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        64     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        63     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        62     0     0     0     0
internal_zookeeper_controller!reconciler.spec.resource_builder.ResourceBuil...        62     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...        62     7     7     6     7
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...        62     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        61     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...        61     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.upda...        59     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__cluster_state_mach...        59     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.upda...        59     1     1     2     1
internal_zookeeper_controller__kubernetes_cluster__spec__message__MessageOp...        58     8     8     8     8
internal_zookeeper_controller!kubernetes_cluster.spec.message.RestIdAllocat...        58     0     0     0     0
internal_zookeeper_controller__state_machine__state_machine__StateMachine_u...        57     0     0     0     0
internal_zookeeper_controller__state_machine__state_machine__StateMachine_b...        57     4     4     4     4
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...        57     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...        56     4     3     4     4
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...        56     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...        56     1     1     2     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        55     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        55     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.received_msg_...        55     3     2     2     3
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        54     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        54     0     0     0     0
mariposa_qid_197                                                                      54     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageOps./M...        54     8     8     8     8
mariposa_qid_138                                                                      52     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...        52     4     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        52     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        52     1     1     1     1
mariposa_qid_112                                                                      52     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...        51     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.lift_state.?_definition             51    15    15    15    15
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...        51     0     0     0     0
mariposa_qid_284                                                                      50     3     3     3     3
internal_vstd!multiset.impl&__0.remove.?_definition                                   50     4     4     4     4
internal_vstd!multiset.impl&__0.remove.?_pre_post_definition                          50     3     3     3     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageOps./M...        50     6     6     6     6
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...        50     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...        48     8     8     6     6
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...        47     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        47     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...        46     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.proof.controller_runtime.i...        46     7     5     5     5
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...        46     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        45     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...        45     7     6     6     7
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        45     6     5     5     6
mariposa_qid_194                                                                      45     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        44     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...        44     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        44     0     0     0     0
internal_vstd!multiset.impl&__0.sub.?_pre_post_definition                             43     1     1     1     2
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...        42     0     0     0     0
mariposa_qid_198                                                                      42     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...        42     5     5     4     5
mariposa_qid_133                                                                      42     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        41     0     1     0     1
mariposa_qid_80                                                                       41     0     0     0     0
mariposa_qid_177                                                                      40
- [root]                                                                              26     1     1     1     1
- user_zookeeper_controller__zookeeper_controller__proof__helper_invariants__...      14     1     1     1     1
internal_zookeeper_controller!temporal_logic.defs.impl&__1.satisfied_by.?_d...        39    32    32    32    32
internal_zookeeper_controller!temporal_logic.defs.lift_state.?_pre_post_def...        39     1     1     1     1
user_zookeeper_controller__zookeeper_controller__proof__liveness__resource_...        39     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.resp...        39     2     2     2     2
internal_zookeeper_controller!temporal_logic.defs.TempPred./TempPred/pred_a...        39    32    32    32    32
mariposa_qid_195                                                                      38     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__owner_referenc...        38     0     0     0     0
internal_vstd!seq_lib.impl&__0.to_set.?_definition                                    37     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...        37     4     5     4     5
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...        37     0     0     0     0
internal_vstd!seq_lib.impl&__0.to_set.?_pre_post_definition                           37     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.StateMachine./Sta...        37     1     1     1     2
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...        37     7     7     8     7
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...        36     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        36     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.get_...        36     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        36     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        36     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...        36     7     8     7     7
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        36     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...        36     0     0     0     0
mariposa_qid_134                                                                      36     2     2     2     1
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...        36     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.get_...        36     3     3     2     2
internal_tuple__3./tuple__3/2_accessor_definition                                     35     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        35     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Update...        35     2     2     2     2
mariposa_qid_196                                                                      35     1     1     1     1
internal_zookeeper_controller!temporal_logic.defs.lift_action.?_definition            35     2     2     2     2
mariposa_qid_179                                                                      35
- [root]                                                                              26     1     1     1     1
- user_zookeeper_controller__zookeeper_controller__proof__helper_invariants__...       9     1     1     1     1
mariposa_qid_202                                                                      35     2     1     1     1
internal_tuple__3./tuple__3/1_accessor_definition                                     35     1     0     0     0
mariposa_qid_192                                                                      35     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIRes...        35     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        35     2     2     1     2
mariposa_qid_201                                                                      34     2     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.builtin_controllers.t...        34     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.lift_action.?_pre_post_de...        34     0     0     0     0
mariposa_qid_124                                                                      34     1     1     1     3
mariposa_qid_160                                                                      33     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.crea...        33     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.crea...        33     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.builtin_controllers.t...        33     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...        33     0     0     0     0
internal_zookeeper_controller!reconciler.spec.resource_builder.ResourceBuil...        33     0     0     0     0
user_vstd__map__axiom_map_insert_same_6                                               32     2     3     2     2
internal_ens__zookeeper_controller!temporal_logic.rules.implies_preserved_b...        32     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...        31     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...        31     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.reconciler.reconci...        31     1     1     1     1
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...        31     0     0     0     0
internal_zookeeper_controller!reconciler.spec.reconciler.Reconciler.reconci...        31     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...        31     1     1     1     1
